Commodity,District,Region,Year,Month,Month_Name,Quarter,Season,Avg_Monthly_Price,Date
Maize,Mutukula,Western,2025,8,Aug,Q3,Early Harvest,870,01/08/2025
Maize,Mutukula,Western,2025,9,Sep,Q3,Early Harvest,841,01/09/2025
Maize,Mutukula,Western,2025,10,Oct,Q4,Peak Lean,1069,01/10/2025
Maize,Mutukula,Western,2025,11,Nov,Q4,Post-Harvest,1124,01/11/2025
Maize,Mutukula,Western,2025,12,Dec,Q4,Post-Harvest,987,01/12/2025
Maize,Natete,Central,2024,1,Jan,Q1,Post-Harvest,872,01/01/2024
Maize,Natete,Central,2024,2,Feb,Q1,Post-Harvest,827,01/02/2024
Maize,Natete,Central,2024,3,Mar,Q1,Lean Season,1030,01/03/2024
Maize,Natete,Central,2024,4,Apr,Q2,Lean Season,1085,01/04/2024
Maize,Natete,Central,2024,5,May,Q2,Lean Season,1127,01/05/2024
Maize,Natete,Central,2024,6,Jun,Q2,Lean Season,1105,01/06/2024
Maize,Natete,Central,2024,7,Jul,Q3,Early Harvest,1003,01/07/2024
Maize,Natete,Central,2024,8,Aug,Q3,Early Harvest,846,01/08/2024
Maize,Natete,Central,2024,9,Sep,Q3,Early Harvest,825,01/09/2024
Maize,Natete,Central,2024,10,Oct,Q4,Peak Lean,1029,01/10/2024
Maize,Natete,Central,2024,11,Nov,Q4,Post-Harvest,1092,01/11/2024
Maize,Natete,Central,2024,12,Dec,Q4,Post-Harvest,970,01/12/2024
Maize,Natete,Central,2025,1,Jan,Q1,Post-Harvest,951,01/01/2025
Maize,Natete,Central,2025,2,Feb,Q1,Post-Harvest,915,01/02/2025
Maize,Natete,Central,2025,3,Mar,Q1,Lean Season,1102,01/03/2025
Maize,Natete,Central,2025,4,Apr,Q2,Lean Season,1170,01/04/2025
Maize,Natete,Central,2025,5,May,Q2,Lean Season,1204,01/05/2025
Maize,Natete,Central,2025,6,Jun,Q2,Lean Season,1151,01/06/2025
Maize,Natete,Central,2025,7,Jul,Q3,Early Harvest,1066,01/07/2025
Maize,Natete,Central,2025,8,Aug,Q3,Early Harvest,894,01/08/2025
Maize,Natete,Central,2025,9,Sep,Q3,Early Harvest,847,01/09/2025
Maize,Natete,Central,2025,10,Oct,Q4,Peak Lean,1104,01/10/2025
Maize,Natete,Central,2025,11,Nov,Q4,Post-Harvest,1177,01/11/2025
Maize,Natete,Central,2025,12,Dec,Q4,Post-Harvest,1015,01/12/2025
Maize,Nwoya,Northern,2024,1,Jan,Q1,Post-Harvest,712,01/01/2024
Maize,Nwoya,Northern,2024,2,Feb,Q1,Post-Harvest,691,01/02/2024
Maize,Nwoya,Northern,2024,3,Mar,Q1,Lean Season,838,01/03/2024
Maize,Nwoya,Northern,2024,4,Apr,Q2,Lean Season,880,01/04/2024
Maize,Nwoya,Northern,2024,5,May,Q2,Lean Season,922,01/05/2024
Maize,Nwoya,Northern,2024,6,Jun,Q2,Lean Season,879,01/06/2024
Maize,Nwoya,Northern,2024,7,Jul,Q3,Early Harvest,810,01/07/2024
Maize,Nwoya,Northern,2024,8,Aug,Q3,Early Harvest,674,01/08/2024
Maize,Nwoya,Northern,2024,9,Sep,Q3,Early Harvest,643,01/09/2024
Maize,Nwoya,Northern,2024,10,Oct,Q4,Peak Lean,822,01/10/2024
Maize,Nwoya,Northern,2024,11,Nov,Q4,Post-Harvest,881,01/11/2024
Maize,Nwoya,Northern,2024,12,Dec,Q4,Post-Harvest,790,01/12/2024
Maize,Nwoya,Northern,2025,1,Jan,Q1,Post-Harvest,744,01/01/2025
Maize,Nwoya,Northern,2025,2,Feb,Q1,Post-Harvest,739,01/02/2025
Maize,Nwoya,Northern,2025,3,Mar,Q1,Lean Season,886,01/03/2025
Maize,Nwoya,Northern,2025,4,Apr,Q2,Lean Season,941,01/04/2025
Maize,Nwoya,Northern,2025,5,May,Q2,Lean Season,982,01/05/2025
Maize,Nwoya,Northern,2025,6,Jun,Q2,Lean Season,931,01/06/2025
Maize,Nwoya,Northern,2025,7,Jul,Q3,Early Harvest,869,01/07/2025
Maize,Nwoya,Northern,2025,8,Aug,Q3,Early Harvest,725,01/08/2025
Maize,Nwoya,Northern,2025,9,Sep,Q3,Early Harvest,703,01/09/2025
Maize,Nwoya,Northern,2025,10,Oct,Q4,Peak Lean,890,01/10/2025
Maize,Nwoya,Northern,2025,11,Nov,Q4,Post-Harvest,944,01/11/2025
Maize,Nwoya,Northern,2025,12,Dec,Q4,Post-Harvest,817,01/12/2025
Maize,Pader,Northern,2024,1,Jan,Q1,Post-Harvest,674,01/01/2024
Maize,Pader,Northern,2024,2,Feb,Q1,Post-Harvest,639,01/02/2024
Maize,Pader,Northern,2024,3,Mar,Q1,Lean Season,787,01/03/2024
Maize,Pader,Northern,2024,4,Apr,Q2,Lean Season,845,01/04/2024
Maize,Pader,Northern,2024,5,May,Q2,Lean Season,869,01/05/2024
Maize,Pader,Northern,2024,6,Jun,Q2,Lean Season,827,01/06/2024
Maize,Pader,Northern,2024,7,Jul,Q3,Early Harvest,786,01/07/2024
Maize,Pader,Northern,2024,8,Aug,Q3,Early Harvest,631,01/08/2024
Maize,Pader,Northern,2024,9,Sep,Q3,Early Harvest,608,01/09/2024
Maize,Pader,Northern,2024,10,Oct,Q4,Peak Lean,791,01/10/2024
Maize,Pader,Northern,2024,11,Nov,Q4,Post-Harvest,840,01/11/2024
Maize,Pader,Northern,2024,12,Dec,Q4,Post-Harvest,742,01/12/2024
Maize,Pader,Northern,2025,1,Jan,Q1,Post-Harvest,713,01/01/2025
Maize,Pader,Northern,2025,2,Feb,Q1,Post-Harvest,714,01/02/2025
Maize,Pader,Northern,2025,3,Mar,Q1,Lean Season,848,01/03/2025
Maize,Pader,Northern,2025,4,Apr,Q2,Lean Season,893,01/04/2025
Maize,Pader,Northern,2025,5,May,Q2,Lean Season,946,01/05/2025
Maize,Pader,Northern,2025,6,Jun,Q2,Lean Season,897,01/06/2025
Maize,Pader,Northern,2025,7,Jul,Q3,Early Harvest,839,01/07/2025
Maize,Pader,Northern,2025,8,Aug,Q3,Early Harvest,694,01/08/2025
Maize,Pader,Northern,2025,9,Sep,Q3,Early Harvest,658,01/09/2025
Maize,Pader,Northern,2025,10,Oct,Q4,Peak Lean,848,01/10/2025
Maize,Pader,Northern,2025,11,Nov,Q4,Post-Harvest,894,01/11/2025
Maize,Pader,Northern,2025,12,Dec,Q4,Post-Harvest,787,01/12/2025
Maize,Soroti,Eastern,2024,1,Jan,Q1,Post-Harvest,755,01/01/2024
Maize,Soroti,Eastern,2024,2,Feb,Q1,Post-Harvest,741,01/02/2024
Maize,Soroti,Eastern,2024,3,Mar,Q1,Lean Season,885,01/03/2024
Maize,Soroti,Eastern,2024,4,Apr,Q2,Lean Season,934,01/04/2024
Maize,Soroti,Eastern,2024,5,May,Q2,Lean Season,977,01/05/2024
Maize,Soroti,Eastern,2024,6,Jun,Q2,Lean Season,929,01/06/2024
Maize,Soroti,Eastern,2024,7,Jul,Q3,Early Harvest,854,01/07/2024
Maize,Soroti,Eastern,2024,8,Aug,Q3,Early Harvest,717,01/08/2024
Maize,Soroti,Eastern,2024,9,Sep,Q3,Early Harvest,693,01/09/2024
Maize,Soroti,Eastern,2024,10,Oct,Q4,Peak Lean,879,01/10/2024
Maize,Soroti,Eastern,2024,11,Nov,Q4,Post-Harvest,937,01/11/2024
Maize,Soroti,Eastern,2024,12,Dec,Q4,Post-Harvest,837,01/12/2024
Maize,Soroti,Eastern,2025,1,Jan,Q1,Post-Harvest,827,01/01/2025
Maize,Soroti,Eastern,2025,2,Feb,Q1,Post-Harvest,794,01/02/2025
Maize,Soroti,Eastern,2025,3,Mar,Q1,Lean Season,939,01/03/2025
Maize,Soroti,Eastern,2025,4,Apr,Q2,Lean Season,1014,01/04/2025
Maize,Soroti,Eastern,2025,5,May,Q2,Lean Season,1048,01/05/2025
Maize,Soroti,Eastern,2025,6,Jun,Q2,Lean Season,1006,01/06/2025
Maize,Soroti,Eastern,2025,7,Jul,Q3,Early Harvest,945,01/07/2025
Maize,Soroti,Eastern,2025,8,Aug,Q3,Early Harvest,774,01/08/2025
Maize,Soroti,Eastern,2025,9,Sep,Q3,Early Harvest,743,01/09/2025
Maize,Soroti,Eastern,2025,10,Oct,Q4,Peak Lean,954,01/10/2025
Maize,Soroti,Eastern,2025,11,Nov,Q4,Post-Harvest,1021,01/11/2025
Maize,Soroti,Eastern,2025,12,Dec,Q4,Post-Harvest,872,01/12/2025
Sorghum Red,Alebtong,Northern,2024,1,Jan,Q1,Post-Harvest,854,01/01/2024
Sorghum Red,Alebtong,Northern,2024,2,Feb,Q1,Post-Harvest,896,01/02/2024
Sorghum Red,Alebtong,Northern,2024,3,Mar,Q1,Lean Season,946,01/03/2024
Sorghum Red,Alebtong,Northern,2024,4,Apr,Q2,Lean Season,970,01/04/2024
Sorghum Red,Alebtong,Northern,2024,5,May,Q2,Lean Season,944,01/05/2024
Sorghum Red,Alebtong,Northern,2024,6,Jun,Q2,Lean Season,923,01/06/2024
Sorghum Red,Alebtong,Northern,2024,7,Jul,Q3,Early Harvest,859,01/07/2024
Sorghum Red,Alebtong,Northern,2024,8,Aug,Q3,Early Harvest,745,01/08/2024
Sorghum Red,Alebtong,Northern,2024,9,Sep,Q3,Early Harvest,726,01/09/2024
Sorghum Red,Alebtong,Northern,2024,10,Oct,Q4,Peak Lean,800,01/10/2024
Sorghum Red,Alebtong,Northern,2024,11,Nov,Q4,Post-Harvest,911,01/11/2024
Sorghum Red,Alebtong,Northern,2024,12,Dec,Q4,Post-Harvest,927,01/12/2024
Sorghum Red,Alebtong,Northern,2025,1,Jan,Q1,Post-Harvest,920,01/01/2025
Sorghum Red,Alebtong,Northern,2025,2,Feb,Q1,Post-Harvest,957,01/02/2025
Sorghum Red,Alebtong,Northern,2025,3,Mar,Q1,Lean Season,1016,01/03/2025
Sorghum Red,Alebtong,Northern,2025,4,Apr,Q2,Lean Season,1039,01/04/2025
Sorghum Red,Alebtong,Northern,2025,5,May,Q2,Lean Season,995,01/05/2025
Sorghum Red,Alebtong,Northern,2025,6,Jun,Q2,Lean Season,975,01/06/2025
Sorghum Red,Alebtong,Northern,2025,7,Jul,Q3,Early Harvest,919,01/07/2025
Sorghum Red,Alebtong,Northern,2025,8,Aug,Q3,Early Harvest,801,01/08/2025
Sorghum Red,Alebtong,Northern,2025,9,Sep,Q3,Early Harvest,767,01/09/2025
Sorghum Red,Alebtong,Northern,2025,10,Oct,Q4,Peak Lean,838,01/10/2025
Sorghum Red,Alebtong,Northern,2025,11,Nov,Q4,Post-Harvest,952,01/11/2025
Sorghum Red,Alebtong,Northern,2025,12,Dec,Q4,Post-Harvest,979,01/12/2025
Sorghum Red,Busia,Eastern,2024,1,Jan,Q1,Post-Harvest,979,01/01/2024
Sorghum Red,Busia,Eastern,2024,2,Feb,Q1,Post-Harvest,1017,01/02/2024
Sorghum Red,Busia,Eastern,2024,3,Mar,Q1,Lean Season,1080,01/03/2024
Sorghum Red,Busia,Eastern,2024,4,Apr,Q2,Lean Season,1123,01/04/2024
Sorghum Red,Busia,Eastern,2024,5,May,Q2,Lean Season,1088,01/05/2024
Sorghum Red,Busia,Eastern,2024,6,Jun,Q2,Lean Season,1042,01/06/2024
Sorghum Red,Busia,Eastern,2024,7,Jul,Q3,Early Harvest,988,01/07/2024
Sorghum Red,Busia,Eastern,2024,8,Aug,Q3,Early Harvest,851,01/08/2024
Sorghum Red,Busia,Eastern,2024,9,Sep,Q3,Early Harvest,815,01/09/2024
Sorghum Red,Busia,Eastern,2024,10,Oct,Q4,Peak Lean,921,01/10/2024
Sorghum Red,Busia,Eastern,2024,11,Nov,Q4,Post-Harvest,1037,01/11/2024
Sorghum Red,Busia,Eastern,2024,12,Dec,Q4,Post-Harvest,1052,01/12/2024
Sorghum Red,Busia,Eastern,2025,1,Jan,Q1,Post-Harvest,1039,01/01/2025
Sorghum Red,Busia,Eastern,2025,2,Feb,Q1,Post-Harvest,1100,01/02/2025
Sorghum Red,Busia,Eastern,2025,3,Mar,Q1,Lean Season,1157,01/03/2025
Sorghum Red,Busia,Eastern,2025,4,Apr,Q2,Lean Season,1170,01/04/2025
Sorghum Red,Busia,Eastern,2025,5,May,Q2,Lean Season,1143,01/05/2025
Sorghum Red,Busia,Eastern,2025,6,Jun,Q2,Lean Season,1125,01/06/2025
Sorghum Red,Busia,Eastern,2025,7,Jul,Q3,Early Harvest,1040,01/07/2025
Sorghum Red,Busia,Eastern,2025,8,Aug,Q3,Early Harvest,921,01/08/2025
Sorghum Red,Busia,Eastern,2025,9,Sep,Q3,Early Harvest,877,01/09/2025
Sorghum Red,Busia,Eastern,2025,10,Oct,Q4,Peak Lean,934,01/10/2025
Sorghum Red,Busia,Eastern,2025,11,Nov,Q4,Post-Harvest,1096,01/11/2025
Sorghum Red,Busia,Eastern,2025,12,Dec,Q4,Post-Harvest,1123,01/12/2025
Sorghum Red,Bweyale,Northern,2024,1,Jan,Q1,Post-Harvest,876,01/01/2024
Sorghum Red,Bweyale,Northern,2024,2,Feb,Q1,Post-Harvest,912,01/02/2024
Sorghum Red,Bweyale,Northern,2024,3,Mar,Q1,Lean Season,953,01/03/2024
Sorghum Red,Bweyale,Northern,2024,4,Apr,Q2,Lean Season,975,01/04/2024
Sorghum Red,Bweyale,Northern,2024,5,May,Q2,Lean Season,969,01/05/2024
Sorghum Red,Bweyale,Northern,2024,6,Jun,Q2,Lean Season,922,01/06/2024
Sorghum Red,Bweyale,Northern,2024,7,Jul,Q3,Early Harvest,878,01/07/2024
Sorghum Red,Bweyale,Northern,2024,8,Aug,Q3,Early Harvest,753,01/08/2024
Sorghum Red,Bweyale,Northern,2024,9,Sep,Q3,Early Harvest,730,01/09/2024
Sorghum Red,Bweyale,Northern,2024,10,Oct,Q4,Peak Lean,798,01/10/2024
Sorghum Red,Bweyale,Northern,2024,11,Nov,Q4,Post-Harvest,920,01/11/2024
Sorghum Red,Bweyale,Northern,2024,12,Dec,Q4,Post-Harvest,944,01/12/2024
Sorghum Red,Bweyale,Northern,2025,1,Jan,Q1,Post-Harvest,926,01/01/2025
Sorghum Red,Bweyale,Northern,2025,2,Feb,Q1,Post-Harvest,967,01/02/2025
Sorghum Red,Bweyale,Northern,2025,3,Mar,Q1,Lean Season,1016,01/03/2025
Sorghum Red,Bweyale,Northern,2025,4,Apr,Q2,Lean Season,1027,01/04/2025
Sorghum Red,Bweyale,Northern,2025,5,May,Q2,Lean Season,1004,01/05/2025
Sorghum Red,Bweyale,Northern,2025,6,Jun,Q2,Lean Season,990,01/06/2025
Sorghum Red,Bweyale,Northern,2025,7,Jul,Q3,Early Harvest,927,01/07/2025
Sorghum Red,Bweyale,Northern,2025,8,Aug,Q3,Early Harvest,806,01/08/2025
Sorghum Red,Bweyale,Northern,2025,9,Sep,Q3,Early Harvest,778,01/09/2025
Sorghum Red,Bweyale,Northern,2025,10,Oct,Q4,Peak Lean,835,01/10/2025
Sorghum Red,Bweyale,Northern,2025,11,Nov,Q4,Post-Harvest,949,01/11/2025
Sorghum Red,Bweyale,Northern,2025,12,Dec,Q4,Post-Harvest,979,01/12/2025
Sorghum Red,Gomba,Central,2024,1,Jan,Q1,Post-Harvest,916,01/01/2024
Sorghum Red,Gomba,Central,2024,2,Feb,Q1,Post-Harvest,957,01/02/2024
Sorghum Red,Gomba,Central,2024,3,Mar,Q1,Lean Season,1013,01/03/2024
Sorghum Red,Gomba,Central,2024,4,Apr,Q2,Lean Season,1055,01/04/2024
Sorghum Red,Gomba,Central,2024,5,May,Q2,Lean Season,1004,01/05/2024
Sorghum Red,Gomba,Central,2024,6,Jun,Q2,Lean Season,978,01/06/2024
Sorghum Red,Gomba,Central,2024,7,Jul,Q3,Early Harvest,936,01/07/2024
Sorghum Red,Gomba,Central,2024,8,Aug,Q3,Early Harvest,808,01/08/2024
Sorghum Red,Gomba,Central,2024,9,Sep,Q3,Early Harvest,775,01/09/2024
Sorghum Red,Gomba,Central,2024,10,Oct,Q4,Peak Lean,844,01/10/2024
Sorghum Red,Gomba,Central,2024,11,Nov,Q4,Post-Harvest,965,01/11/2024
Sorghum Red,Gomba,Central,2024,12,Dec,Q4,Post-Harvest,988,01/12/2024
Sorghum Red,Gomba,Central,2025,1,Jan,Q1,Post-Harvest,977,01/01/2025
Sorghum Red,Gomba,Central,2025,2,Feb,Q1,Post-Harvest,1004,01/02/2025
Sorghum Red,Gomba,Central,2025,3,Mar,Q1,Lean Season,1089,01/03/2025
Sorghum Red,Gomba,Central,2025,4,Apr,Q2,Lean Season,1098,01/04/2025
Sorghum Red,Gomba,Central,2025,5,May,Q2,Lean Season,1062,01/05/2025
Sorghum Red,Gomba,Central,2025,6,Jun,Q2,Lean Season,1039,01/06/2025
Sorghum Red,Gomba,Central,2025,7,Jul,Q3,Early Harvest,975,01/07/2025
Sorghum Red,Gomba,Central,2025,8,Aug,Q3,Early Harvest,854,01/08/2025
Sorghum Red,Gomba,Central,2025,9,Sep,Q3,Early Harvest,807,01/09/2025
Sorghum Red,Gomba,Central,2025,10,Oct,Q4,Peak Lean,891,01/10/2025
Sorghum Red,Gomba,Central,2025,11,Nov,Q4,Post-Harvest,1012,01/11/2025
Sorghum Red,Gomba,Central,2025,12,Dec,Q4,Post-Harvest,1050,01/12/2025
Sorghum Red,Gulu,Northern,2024,1,Jan,Q1,Post-Harvest,936,01/01/2024
Sorghum Red,Gulu,Northern,2024,2,Feb,Q1,Post-Harvest,984,01/02/2024
Sorghum Red,Gulu,Northern,2024,3,Mar,Q1,Lean Season,1037,01/03/2024
Sorghum Red,Gulu,Northern,2024,4,Apr,Q2,Lean Season,1066,01/04/2024
Sorghum Red,Gulu,Northern,2024,5,May,Q2,Lean Season,1016,01/05/2024
Sorghum Red,Gulu,Northern,2024,6,Jun,Q2,Lean Season,1011,01/06/2024
Sorghum Red,Gulu,Northern,2024,7,Jul,Q3,Early Harvest,937,01/07/2024
Sorghum Red,Gulu,Northern,2024,8,Aug,Q3,Early Harvest,809,01/08/2024
Sorghum Red,Gulu,Northern,2024,9,Sep,Q3,Early Harvest,790,01/09/2024
Sorghum Red,Gulu,Northern,2024,10,Oct,Q4,Peak Lean,867,01/10/2024
Sorghum Red,Gulu,Northern,2024,11,Nov,Q4,Post-Harvest,990,01/11/2024
Sorghum Red,Gulu,Northern,2024,12,Dec,Q4,Post-Harvest,1017,01/12/2024
Sorghum Red,Gulu,Northern,2025,1,Jan,Q1,Post-Harvest,998,01/01/2025
Sorghum Red,Gulu,Northern,2025,2,Feb,Q1,Post-Harvest,1036,01/02/2025
Sorghum Red,Gulu,Northern,2025,3,Mar,Q1,Lean Season,1098,01/03/2025
Sorghum Red,Gulu,Northern,2025,4,Apr,Q2,Lean Season,1130,01/04/2025
Sorghum Red,Gulu,Northern,2025,5,May,Q2,Lean Season,1097,01/05/2025
Sorghum Red,Gulu,Northern,2025,6,Jun,Q2,Lean Season,1054,01/06/2025
Sorghum Red,Gulu,Northern,2025,7,Jul,Q3,Early Harvest,1003,01/07/2025
Sorghum Red,Gulu,Northern,2025,8,Aug,Q3,Early Harvest,886,01/08/2025
Sorghum Red,Gulu,Northern,2025,9,Sep,Q3,Early Harvest,821,01/09/2025
Sorghum Red,Gulu,Northern,2025,10,Oct,Q4,Peak Lean,922,01/10/2025
Sorghum Red,Gulu,Northern,2025,11,Nov,Q4,Post-Harvest,1041,01/11/2025
Sorghum Red,Gulu,Northern,2025,12,Dec,Q4,Post-Harvest,1065,01/12/2025
Sorghum Red,Hoima,Western,2024,1,Jan,Q1,Post-Harvest,1006,01/01/2024
Sorghum Red,Hoima,Western,2024,2,Feb,Q1,Post-Harvest,1076,01/02/2024
Sorghum Red,Hoima,Western,2024,3,Mar,Q1,Lean Season,1130,01/03/2024
Sorghum Red,Hoima,Western,2024,4,Apr,Q2,Lean Season,1154,01/04/2024
Sorghum Red,Hoima,Western,2024,5,May,Q2,Lean Season,1095,01/05/2024
Sorghum Red,Hoima,Western,2024,6,Jun,Q2,Lean Season,1077,01/06/2024
Sorghum Red,Hoima,Western,2024,7,Jul,Q3,Early Harvest,1003,01/07/2024
Sorghum Red,Hoima,Western,2024,8,Aug,Q3,Early Harvest,880,01/08/2024
Sorghum Red,Hoima,Western,2024,9,Sep,Q3,Early Harvest,852,01/09/2024
Sorghum Red,Hoima,Western,2024,10,Oct,Q4,Peak Lean,933,01/10/2024
Sorghum Red,Hoima,Western,2024,11,Nov,Q4,Post-Harvest,1068,01/11/2024
Sorghum Red,Hoima,Western,2024,12,Dec,Q4,Post-Harvest,1086,01/12/2024
Sorghum Red,Hoima,Western,2025,1,Jan,Q1,Post-Harvest,1065,01/01/2025
Sorghum Red,Hoima,Western,2025,2,Feb,Q1,Post-Harvest,1114,01/02/2025
Sorghum Red,Hoima,Western,2025,3,Mar,Q1,Lean Season,1195,01/03/2025
Sorghum Red,Hoima,Western,2025,4,Apr,Q2,Lean Season,1205,01/04/2025
Sorghum Red,Hoima,Western,2025,5,May,Q2,Lean Season,1181,01/05/2025
Sorghum Red,Hoima,Western,2025,6,Jun,Q2,Lean Season,1151,01/06/2025
Sorghum Red,Hoima,Western,2025,7,Jul,Q3,Early Harvest,1084,01/07/2025
Sorghum Red,Hoima,Western,2025,8,Aug,Q3,Early Harvest,926,01/08/2025
Sorghum Red,Hoima,Western,2025,9,Sep,Q3,Early Harvest,885,01/09/2025
Sorghum Red,Hoima,Western,2025,10,Oct,Q4,Peak Lean,982,01/10/2025
Sorghum Red,Hoima,Western,2025,11,Nov,Q4,Post-Harvest,1127,01/11/2025
Sorghum Red,Hoima,Western,2025,12,Dec,Q4,Post-Harvest,1168,01/12/2025
Sorghum Red,Jinja,Eastern,2024,1,Jan,Q1,Post-Harvest,1055,01/01/2024
Sorghum Red,Jinja,Eastern,2024,2,Feb,Q1,Post-Harvest,1111,01/02/2024
Sorghum Red,Jinja,Eastern,2024,3,Mar,Q1,Lean Season,1176,01/03/2024
Sorghum Red,Jinja,Eastern,2024,4,Apr,Q2,Lean Season,1210,01/04/2024
Sorghum Red,Jinja,Eastern,2024,5,May,Q2,Lean Season,1161,01/05/2024
Sorghum Red,Jinja,Eastern,2024,6,Jun,Q2,Lean Season,1125,01/06/2024
Sorghum Red,Jinja,Eastern,2024,7,Jul,Q3,Early Harvest,1080,01/07/2024
Sorghum Red,Jinja,Eastern,2024,8,Aug,Q3,Early Harvest,922,01/08/2024
Sorghum Red,Jinja,Eastern,2024,9,Sep,Q3,Early Harvest,908,01/09/2024
Sorghum Red,Jinja,Eastern,2024,10,Oct,Q4,Peak Lean,986,01/10/2024
Sorghum Red,Jinja,Eastern,2024,11,Nov,Q4,Post-Harvest,1116,01/11/2024
Sorghum Red,Jinja,Eastern,2024,12,Dec,Q4,Post-Harvest,1155,01/12/2024
Sorghum Red,Jinja,Eastern,2025,1,Jan,Q1,Post-Harvest,1138,01/01/2025
Sorghum Red,Jinja,Eastern,2025,2,Feb,Q1,Post-Harvest,1178,01/02/2025
Sorghum Red,Jinja,Eastern,2025,3,Mar,Q1,Lean Season,1235,01/03/2025
Sorghum Red,Jinja,Eastern,2025,4,Apr,Q2,Lean Season,1279,01/04/2025
Sorghum Red,Jinja,Eastern,2025,5,May,Q2,Lean Season,1235,01/05/2025
Sorghum Red,Jinja,Eastern,2025,6,Jun,Q2,Lean Season,1192,01/06/2025
Sorghum Red,Jinja,Eastern,2025,7,Jul,Q3,Early Harvest,1141,01/07/2025
Sorghum Red,Jinja,Eastern,2025,8,Aug,Q3,Early Harvest,988,01/08/2025
Sorghum Red,Jinja,Eastern,2025,9,Sep,Q3,Early Harvest,941,01/09/2025
Sorghum Red,Jinja,Eastern,2025,10,Oct,Q4,Peak Lean,1035,01/10/2025
Sorghum Red,Jinja,Eastern,2025,11,Nov,Q4,Post-Harvest,1167,01/11/2025
Sorghum Red,Jinja,Eastern,2025,12,Dec,Q4,Post-Harvest,1202,01/12/2025
Sorghum Red,Kampala,Central,2024,1,Jan,Q1,Post-Harvest,1141,01/01/2024
Sorghum Red,Kampala,Central,2024,2,Feb,Q1,Post-Harvest,1204,01/02/2024
Sorghum Red,Kampala,Central,2024,3,Mar,Q1,Lean Season,1278,01/03/2024
Sorghum Red,Kampala,Central,2024,4,Apr,Q2,Lean Season,1309,01/04/2024
Sorghum Red,Kampala,Central,2024,5,May,Q2,Lean Season,1265,01/05/2024
Sorghum Red,Kampala,Central,2024,6,Jun,Q2,Lean Season,1241,01/06/2024
Sorghum Red,Kampala,Central,2024,7,Jul,Q3,Early Harvest,1159,01/07/2024
Sorghum Red,Kampala,Central,2024,8,Aug,Q3,Early Harvest,1022,01/08/2024
Sorghum Red,Kampala,Central,2024,9,Sep,Q3,Early Harvest,957,01/09/2024
Sorghum Red,Kampala,Central,2024,10,Oct,Q4,Peak Lean,1063,01/10/2024
Sorghum Red,Kampala,Central,2024,11,Nov,Q4,Post-Harvest,1207,01/11/2024
Sorghum Red,Kampala,Central,2024,12,Dec,Q4,Post-Harvest,1231,01/12/2024
Sorghum Red,Kampala,Central,2025,1,Jan,Q1,Post-Harvest,1224,01/01/2025
Sorghum Red,Kampala,Central,2025,2,Feb,Q1,Post-Harvest,1277,01/02/2025
Sorghum Red,Kampala,Central,2025,3,Mar,Q1,Lean Season,1355,01/03/2025
Sorghum Red,Kampala,Central,2025,4,Apr,Q2,Lean Season,1370,01/04/2025
Sorghum Red,Kampala,Central,2025,5,May,Q2,Lean Season,1317,01/05/2025
Sorghum Red,Kampala,Central,2025,6,Jun,Q2,Lean Season,1306,01/06/2025
Sorghum Red,Kampala,Central,2025,7,Jul,Q3,Early Harvest,1247,01/07/2025
Sorghum Red,Kampala,Central,2025,8,Aug,Q3,Early Harvest,1082,01/08/2025
Sorghum Red,Kampala,Central,2025,9,Sep,Q3,Early Harvest,1025,01/09/2025
Sorghum Red,Kampala,Central,2025,10,Oct,Q4,Peak Lean,1134,01/10/2025
Sorghum Red,Kampala,Central,2025,11,Nov,Q4,Post-Harvest,1267,01/11/2025
Sorghum Red,Kampala,Central,2025,12,Dec,Q4,Post-Harvest,1322,01/12/2025
Sorghum Red,Kasese,Western,2024,1,Jan,Q1,Post-Harvest,963,01/01/2024
Sorghum Red,Kasese,Western,2024,2,Feb,Q1,Post-Harvest,1013,01/02/2024
Sorghum Red,Kasese,Western,2024,3,Mar,Q1,Lean Season,1081,01/03/2024
Sorghum Red,Kasese,Western,2024,4,Apr,Q2,Lean Season,1088,01/04/2024
Sorghum Red,Kasese,Western,2024,5,May,Q2,Lean Season,1061,01/05/2024
Sorghum Red,Kasese,Western,2024,6,Jun,Q2,Lean Season,1038,01/06/2024
Sorghum Red,Kasese,Western,2024,7,Jul,Q3,Early Harvest,969,01/07/2024
Sorghum Red,Kasese,Western,2024,8,Aug,Q3,Early Harvest,848,01/08/2024
Sorghum Red,Kasese,Western,2024,9,Sep,Q3,Early Harvest,828,01/09/2024
Sorghum Red,Kasese,Western,2024,10,Oct,Q4,Peak Lean,903,01/10/2024
Sorghum Red,Kasese,Western,2024,11,Nov,Q4,Post-Harvest,1013,01/11/2024
Sorghum Red,Kasese,Western,2024,12,Dec,Q4,Post-Harvest,1047,01/12/2024
Sorghum Red,Kasese,Western,2025,1,Jan,Q1,Post-Harvest,1033,01/01/2025
Sorghum Red,Kasese,Western,2025,2,Feb,Q1,Post-Harvest,1069,01/02/2025
Sorghum Red,Kasese,Western,2025,3,Mar,Q1,Lean Season,1138,01/03/2025
Sorghum Red,Kasese,Western,2025,4,Apr,Q2,Lean Season,1158,01/04/2025
Sorghum Red,Kasese,Western,2025,5,May,Q2,Lean Season,1129,01/05/2025
Sorghum Red,Kasese,Western,2025,6,Jun,Q2,Lean Season,1080,01/06/2025
